chi-0_fa,chi-1_fa,chi-2_fa,chi-3_fa,chi-4_fa,chi-5_fa,Z-0_fa,Z-1_fa,Z-2_fa,Z-3_fa,Z-4_fa,Z-5_fa,I-0_fa,I-1_fa,I-2_fa,I-3_fa,I-4_fa,I-5_fa,T-0_fa,T-1_fa,T-2_fa,T-3_fa,T-4_fa,T-5_fa,S-0_fa,S-1_fa,S-2_fa,S-3_fa,S-4_fa,S-5_fa,chi-0_ma,chi-1_ma,chi-2_ma,chi-3_ma,chi-4_ma,chi-5_ma,Z-0_ma,Z-1_ma,Z-2_ma,Z-3_ma,Z-4_ma,Z-5_ma,I-0_ma,I-1_ma,I-2_ma,I-3_ma,I-4_ma,I-5_ma,T-0_ma,T-1_ma,T-2_ma,T-3_ma,T-4_ma,T-5_ma,S-0_ma,S-1_ma,S-2_ma,S-3_ma,S-4_ma,S-5_ma,chi-0_md,chi-1_md,chi-2_md,chi-3_md,chi-4_md,chi-5_md,Z-0_md,Z-1_md,Z-2_md,Z-3_md,Z-4_md,Z-5_md,I-0_md,I-1_md,I-2_md,I-3_md,I-4_md,I-5_md,T-0_md,T-1_md,T-2_md,T-3_md,T-4_md,T-5_md,S-0_md,S-1_md,S-2_md,S-3_md,S-4_md,S-5_md,distance,barrier,smiles,filename
193.0814,414.439,708.6506,865.6039999999998,1018.0474,1098.5744,6819.0,6872.0,7738.0,8792.0,6006.0,2742.0,31.0,64.0,110.0,136.0,166.0,180.0,174.0,436.0,632.0,754.0,754.0,608.0,13.5458,33.9072,51.2234,62.3834,68.8714,59.6862,193.0814,414.439,708.6506,865.6039999999998,1018.0474,1098.5744,6819.0,6872.0,7738.0,8792.0,6006.0,2742.0,31.0,64.0,110.0,136.0,166.0,180.0,174.0,436.0,632.0,754.0,754.0,608.0,13.5458,33.9072,51.2234,62.3834,68.8714,59.6862,193.0814,414.439,708.6506,865.6039999999998,1018.0474,1098.5744,6819.0,6872.0,7738.0,8792.0,6006.0,2742.0,31.0,64.0,110.0,136.0,166.0,180.0,174.0,436.0,632.0,754.0,754.0,608.0,13.5458,33.9072,51.2234,62.3834,68.8714,59.6862,0.8809999999999999,13.0,[Ir]([n+]1ccncc1)([C-]1N(C)C=CN(C)1)(C#[O+])(S)[H],ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_dft-sh_1_smi1_1_s_1
209.2571,452.235,789.7382,984.178,1175.427,1326.0479999999998,6635.0,5410.0,8176.0,8548.0,5972.0,2940.0,34.0,70.0,124.0,156.0,194.0,218.0,194.0,490.0,722.0,876.0,890.0,758.0,13.9642,35.3478,54.3564,67.8508,75.9866,70.1334,209.2571,452.235,789.7382,984.178,1175.427,1326.0479999999998,6635.0,5410.0,8176.0,8548.0,5972.0,2940.0,34.0,70.0,124.0,156.0,194.0,218.0,194.0,490.0,722.0,876.0,890.0,758.0,13.9642,35.3478,54.3564,67.8508,75.9866,70.1334,209.2571,452.235,789.7382,984.178,1175.427,1326.0479999999998,6635.0,5410.0,8176.0,8548.0,5972.0,2940.0,34.0,70.0,124.0,156.0,194.0,218.0,194.0,490.0,722.0,876.0,890.0,758.0,13.9642,35.3478,54.3564,67.8508,75.9866,70.1334,0.9733,9.0,[Ir]([n+]1ccncc1)([C-]1N(C)CCN(C)1)(C#[N+][H])(C#N)[H],ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1
240.7069,494.05300000000005,910.6498,1267.6132,1950.168,2026.095,7141.0,10104.0,10526.0,10620.0,6804.0,3360.0,44.0,86.0,168.0,226.0,350.0,360.0,254.0,648.0,970.0,1286.0,1430.0,1368.0,16.0218,42.6914,70.5662,96.248,116.6034,104.3022,240.7069,494.05300000000005,910.6498,1267.6132,1950.168,2026.095,7141.0,10104.0,10526.0,10620.0,6804.0,3360.0,44.0,86.0,168.0,226.0,350.0,360.0,254.0,648.0,970.0,1286.0,1430.0,1368.0,16.0218,42.6914,70.5662,96.248,116.6034,104.3022,240.7069,494.05300000000005,910.6498,1267.6132,1950.168,2026.095,7141.0,10104.0,10526.0,10620.0,6804.0,3360.0,44.0,86.0,168.0,226.0,350.0,360.0,254.0,648.0,970.0,1286.0,1430.0,1368.0,16.0218,42.6914,70.5662,96.248,116.6034,104.3022,0.8444,7.6,[Ir]([P+](CC)(CC)CC)([P+](C)(C)C)(C#[N+]C)([Cl])[H],ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_chloride_1_smi1_1_s_1
346.4438,755.622,1290.6886,1652.5098,2095.6544,2836.857,7309.0,8590.0,10914.0,15984.0,15618.0,12100.0,58.0,122.0,210.0,272.0,342.0,454.0,332.0,842.0,1254.0,1614.0,1936.0,2236.0,23.7109,61.5654,96.321,125.081,156.6042,182.5926,346.4438,755.622,1290.6886,1652.5098,2095.6544,2836.857,7309.0,8590.0,10914.0,15984.0,15618.0,12100.0,58.0,122.0,210.0,272.0,342.0,454.0,332.0,842.0,1254.0,1614.0,1936.0,2236.0,23.7109,61.5654,96.321,125.081,156.6042,182.5926,346.4438,755.622,1290.6886,1652.5098,2095.6544,2836.857,7309.0,8590.0,10914.0,15984.0,15618.0,12100.0,58.0,122.0,210.0,272.0,342.0,454.0,332.0,842.0,1254.0,1614.0,1936.0,2236.0,23.7109,61.5654,96.321,125.081,156.6042,182.5926,0.9739,14.1,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([C-]1N(C)C=CN(C)1)(C#[N+]C)(F)[H],ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1
302.2084,661.448,1083.6452,1489.0176,1826.9572,2373.3536,7469.0,8390.0,11402.0,15862.0,14256.0,12318.0,50.0,106.0,176.0,250.0,300.0,380.0,282.0,736.0,1134.0,1410.0,1658.0,1910.0,22.636,56.8468,88.9966,116.8672,141.8582,167.6302,302.2084,661.448,1083.6452,1489.0176,1826.9572,2373.3536,7469.0,8390.0,11402.0,15862.0,14256.0,12318.0,50.0,106.0,176.0,250.0,300.0,380.0,282.0,736.0,1134.0,1410.0,1658.0,1910.0,22.636,56.8468,88.9966,116.8672,141.8582,167.6302,302.2084,661.448,1083.6452,1489.0176,1826.9572,2373.3536,7469.0,8390.0,11402.0,15862.0,14256.0,12318.0,50.0,106.0,176.0,250.0,300.0,380.0,282.0,736.0,1134.0,1410.0,1658.0,1910.0,22.636,56.8468,88.9966,116.8672,141.8582,167.6302,0.9653,14.5,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)(n1ccnc1)(C#[O+])(N=C=S)[H],ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1
189.6534,404.89,661.8532,833.7798,902.6152,957.817,6783.0,6902.0,8234.0,8084.0,5832.0,3086.0,32.0,66.0,110.0,140.0,152.0,158.0,176.0,438.0,614.0,702.0,682.0,634.0,14.3123,36.1264,53.9078,64.0206,64.7284,60.2974,189.6534,404.89,661.8532,833.7798,902.6152,957.817,6783.0,6902.0,8234.0,8084.0,5832.0,3086.0,32.0,66.0,110.0,140.0,152.0,158.0,176.0,438.0,614.0,702.0,682.0,634.0,14.3123,36.1264,53.9078,64.0206,64.7284,60.2974,189.6534,404.89,661.8532,833.7798,902.6152,957.817,6783.0,6902.0,8234.0,8084.0,5832.0,3086.0,32.0,66.0,110.0,140.0,152.0,158.0,176.0,438.0,614.0,702.0,682.0,634.0,14.3123,36.1264,53.9078,64.0206,64.7284,60.2974,1.045,11.8,[Ir]([p+]1ccccc1)([n+]1ccccc1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
172.896,356.384,660.5980000000002,852.1622,1209.524,736.4982,6873.0,8322.0,8308.0,7126.0,3186.0,1408.0,29.0,58.0,110.0,142.0,208.0,120.0,168.0,430.0,656.0,718.0,614.0,484.0,11.9792,31.1242,50.2408,62.136,61.5836,38.7948,172.896,356.384,660.5980000000002,852.1622,1209.524,736.4982,6873.0,8322.0,8308.0,7126.0,3186.0,1408.0,29.0,58.0,110.0,142.0,208.0,120.0,168.0,430.0,656.0,718.0,614.0,484.0,11.9792,31.1242,50.2408,62.136,61.5836,38.7948,172.896,356.384,660.5980000000002,852.1622,1209.524,736.4982,6873.0,8322.0,8308.0,7126.0,3186.0,1408.0,29.0,58.0,110.0,142.0,208.0,120.0,168.0,430.0,656.0,718.0,614.0,484.0,11.9792,31.1242,50.2408,62.136,61.5836,38.7948,0.9387,10.4,[Ir]([P+](C)(C)C)([N+]1=COCC1)(C#[N+][H])([Cl])[H],ir_tbp_1_dft-pme3_1_dft-oxaz_1_dft-hicn_1_chloride_1_smi1_1_s_1
209.2571,454.734,779.6144,883.8928,1072.902,1256.0868,6635.0,5422.0,8158.0,9184.0,5204.0,3084.0,34.0,70.0,122.0,140.0,172.0,202.0,192.0,474.0,674.0,782.0,840.0,774.0,13.9642,35.317,53.4766,63.1828,72.1784,68.8034,209.2571,454.734,779.6144,883.8928,1072.902,1256.0868,6635.0,5422.0,8158.0,9184.0,5204.0,3084.0,34.0,70.0,122.0,140.0,172.0,202.0,192.0,474.0,674.0,782.0,840.0,774.0,13.9642,35.317,53.4766,63.1828,72.1784,68.8034,209.2571,454.734,779.6144,883.8928,1072.902,1256.0868,6635.0,5422.0,8158.0,9184.0,5204.0,3084.0,34.0,70.0,122.0,140.0,172.0,202.0,192.0,474.0,674.0,782.0,840.0,774.0,13.9642,35.317,53.4766,63.1828,72.1784,68.8034,0.9968,10.3,[Ir]([C-]1N(C)C=CN(C)1)(n1ccnc1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
189.8971,404.856,669.3212,795.5832,865.6802,981.7584,6631.0,5502.0,7698.0,7520.0,5768.0,2682.0,30.0,62.0,102.0,124.0,140.0,154.0,164.0,402.0,558.0,650.0,642.0,582.0,13.4166,33.0594,48.3834,57.706,60.2932,56.4326,189.8971,404.856,669.3212,795.5832,865.6802,981.7584,6631.0,5502.0,7698.0,7520.0,5768.0,2682.0,30.0,62.0,102.0,124.0,140.0,154.0,164.0,402.0,558.0,650.0,642.0,582.0,13.4166,33.0594,48.3834,57.706,60.2932,56.4326,189.8971,404.856,669.3212,795.5832,865.6802,981.7584,6631.0,5502.0,7698.0,7520.0,5768.0,2682.0,30.0,62.0,102.0,124.0,140.0,154.0,164.0,402.0,558.0,650.0,642.0,582.0,13.4166,33.0594,48.3834,57.706,60.2932,56.4326,1.0103,12.4,[Ir]([n+]1ccncc1)([n+]1ccncc1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
209.7078,420.041,738.0592,1048.3518,1757.1396,1392.6742,7751.0,11876.0,11554.0,9576.0,5158.0,2644.0,37.0,72.0,136.0,182.0,318.0,232.0,208.0,526.0,818.0,1050.0,1060.0,902.0,14.4704,38.4408,62.1778,82.868,94.1908,74.6822,209.7078,420.041,738.0592,1048.3518,1757.1396,1392.6742,7751.0,11876.0,11554.0,9576.0,5158.0,2644.0,37.0,72.0,136.0,182.0,318.0,232.0,208.0,526.0,818.0,1050.0,1060.0,902.0,14.4704,38.4408,62.1778,82.868,94.1908,74.6822,209.7078,420.041,738.0592,1048.3518,1757.1396,1392.6742,7751.0,11876.0,11554.0,9576.0,5158.0,2644.0,37.0,72.0,136.0,182.0,318.0,232.0,208.0,526.0,818.0,1050.0,1060.0,902.0,14.4704,38.4408,62.1778,82.868,94.1908,74.6822,0.9391,12.0,[Ir]([P+](C)(C)C)([As+](C)(C)C)(C#[N+]C)(N=C=O)[H],ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1
331.1472,721.7404,1191.091,1600.5964,1982.3988,2726.9096,7329.0,8446.0,12812.0,14878.0,14818.0,12752.0,54.0,114.0,192.0,264.0,318.0,426.0,306.0,790.0,1196.0,1506.0,1842.0,2184.0,23.1017,59.2062,94.15,122.0798,149.9266,182.7386,331.1472,721.7404,1191.091,1600.5964,1982.3988,2726.9096,7329.0,8446.0,12812.0,14878.0,14818.0,12752.0,54.0,114.0,192.0,264.0,318.0,426.0,306.0,790.0,1196.0,1506.0,1842.0,2184.0,23.1017,59.2062,94.15,122.0798,149.9266,182.7386,331.1472,721.7404,1191.091,1600.5964,1982.3988,2726.9096,7329.0,8446.0,12812.0,14878.0,14818.0,12752.0,54.0,114.0,192.0,264.0,318.0,426.0,306.0,790.0,1196.0,1506.0,1842.0,2184.0,23.1017,59.2062,94.15,122.0798,149.9266,182.7386,0.966,7.4,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)(n1ccnc1)(C#[N+]C)([N+](=O)([O-]))[H],ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1
172.1083,359.411,619.3822,855.4738,1234.4706,824.0422,7497.0,10338.0,8992.0,6898.0,3228.0,1394.0,29.0,58.0,104.0,142.0,210.0,140.0,162.0,418.0,648.0,738.0,644.0,476.0,11.9021,31.533,49.9532,60.397,60.1706,40.9004,172.1083,359.411,619.3822,855.4738,1234.4706,824.0422,7497.0,10338.0,8992.0,6898.0,3228.0,1394.0,29.0,58.0,104.0,142.0,210.0,140.0,162.0,418.0,648.0,738.0,644.0,476.0,11.9021,31.533,49.9532,60.397,60.1706,40.9004,172.1083,359.411,619.3822,855.4738,1234.4706,824.0422,7497.0,10338.0,8992.0,6898.0,3228.0,1394.0,29.0,58.0,104.0,142.0,210.0,140.0,162.0,418.0,648.0,738.0,644.0,476.0,11.9021,31.533,49.9532,60.397,60.1706,40.9004,0.983,17.8,[Ir]([As+](C)(C)C)(n1ccnc1)(C#[N+][H])(O)[H],ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1
215.9135,467.549,813.4018,999.3324,1236.3078,1406.8124,6891.0,5756.0,8286.0,11038.0,6624.0,3956.0,35.0,72.0,126.0,158.0,202.0,228.0,198.0,498.0,736.0,904.0,936.0,836.0,15.0046,36.8638,55.8348,70.6004,81.3354,77.8866,215.9135,467.549,813.4018,999.3324,1236.3078,1406.8124,6891.0,5756.0,8286.0,11038.0,6624.0,3956.0,35.0,72.0,126.0,158.0,202.0,228.0,198.0,498.0,736.0,904.0,936.0,836.0,15.0046,36.8638,55.8348,70.6004,81.3354,77.8866,215.9135,467.549,813.4018,999.3324,1236.3078,1406.8124,6891.0,5756.0,8286.0,11038.0,6624.0,3956.0,35.0,72.0,126.0,158.0,202.0,228.0,198.0,498.0,736.0,904.0,936.0,836.0,15.0046,36.8638,55.8348,70.6004,81.3354,77.8866,1.0078,15.3,[Ir]([n+]1ccncc1)([C-]1N(C)CCN(C)1)(C#[N+][H])(N=C=S)[H],ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1
228.9699,475.01,890.5268,1250.5862,1953.495,1920.477,6927.0,8478.0,9650.0,9414.0,5462.0,2568.0,41.0,80.0,156.0,220.0,344.0,336.0,236.0,612.0,940.0,1244.0,1340.0,1164.0,14.594,38.1004,63.4214,91.5454,107.74,90.816,228.9699,475.01,890.5268,1250.5862,1953.495,1920.477,6927.0,8478.0,9650.0,9414.0,5462.0,2568.0,41.0,80.0,156.0,220.0,344.0,336.0,236.0,612.0,940.0,1244.0,1340.0,1164.0,14.594,38.1004,63.4214,91.5454,107.74,90.816,228.9699,475.01,890.5268,1250.5862,1953.495,1920.477,6927.0,8478.0,9650.0,9414.0,5462.0,2568.0,41.0,80.0,156.0,220.0,344.0,336.0,236.0,612.0,940.0,1244.0,1340.0,1164.0,14.594,38.1004,63.4214,91.5454,107.74,90.816,0.8461,7.5,[Ir]([P+](CC)(CC)CC)([N+](C)(C)C)(C#[N+][H])([Cl])[H],ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1
207.7384,437.576,827.5606,1085.5876,1791.713,1264.842,6451.0,5406.0,8258.0,6112.0,2876.0,1518.0,36.0,70.0,134.0,180.0,310.0,218.0,204.0,518.0,804.0,1018.0,986.0,806.0,11.9892,30.9798,50.4022,72.6428,78.305,59.1442,207.7384,437.576,827.5606,1085.5876,1791.713,1264.842,6451.0,5406.0,8258.0,6112.0,2876.0,1518.0,36.0,70.0,134.0,180.0,310.0,218.0,204.0,518.0,804.0,1018.0,986.0,806.0,11.9892,30.9798,50.4022,72.6428,78.305,59.1442,207.7384,437.576,827.5606,1085.5876,1791.713,1264.842,6451.0,5406.0,8258.0,6112.0,2876.0,1518.0,36.0,70.0,134.0,180.0,310.0,218.0,204.0,518.0,804.0,1018.0,986.0,806.0,11.9892,30.9798,50.4022,72.6428,78.305,59.1442,0.9592,14.5,[Ir]([N+](C)(C)C)([N+](C)(C)C)(C#[N+]C)(O)[H],ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
201.4361,435.638,779.2346,905.8692,1118.1166,1170.0536,6593.0,5590.0,7270.0,8610.0,4392.0,2282.0,32.0,66.0,118.0,142.0,176.0,186.0,184.0,464.0,682.0,780.0,792.0,690.0,12.7192,32.8062,50.6726,60.3806,65.7936,57.0646,201.4361,435.638,779.2346,905.8692,1118.1166,1170.0536,6593.0,5590.0,7270.0,8610.0,4392.0,2282.0,32.0,66.0,118.0,142.0,176.0,186.0,184.0,464.0,682.0,780.0,792.0,690.0,12.7192,32.8062,50.6726,60.3806,65.7936,57.0646,201.4361,435.638,779.2346,905.8692,1118.1166,1170.0536,6593.0,5590.0,7270.0,8610.0,4392.0,2282.0,32.0,66.0,118.0,142.0,176.0,186.0,184.0,464.0,682.0,780.0,792.0,690.0,12.7192,32.8062,50.6726,60.3806,65.7936,57.0646,0.9757,16.6,[Ir]([C-]1N(C)C=CN(C)1)([N+]1=COCC1)(C#[N+][H])(O)[H],ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1
226.3691,491.571,875.4004,1027.3184,1227.4204,1499.2612,6653.0,5756.0,7440.0,9246.0,6414.0,2950.0,37.0,76.0,136.0,162.0,200.0,242.0,212.0,526.0,752.0,918.0,974.0,890.0,14.3453,36.9328,56.2048,68.3314,77.7852,73.9078,226.3691,491.571,875.4004,1027.3184,1227.4204,1499.2612,6653.0,5756.0,7440.0,9246.0,6414.0,2950.0,37.0,76.0,136.0,162.0,200.0,242.0,212.0,526.0,752.0,918.0,974.0,890.0,14.3453,36.9328,56.2048,68.3314,77.7852,73.9078,226.3691,491.571,875.4004,1027.3184,1227.4204,1499.2612,6653.0,5756.0,7440.0,9246.0,6414.0,2950.0,37.0,76.0,136.0,162.0,200.0,242.0,212.0,526.0,752.0,918.0,974.0,890.0,14.3453,36.9328,56.2048,68.3314,77.7852,73.9078,0.9876,21.3,[Ir]([n+]1ccncc1)([C-]1N(C)CCN(C)1)(C#[N+]C)(O)[H],ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1
190.8917,386.641,704.4648,983.7694,1594.116,1050.474,8827.0,16008.0,13598.0,10092.0,5106.0,1836.0,35.0,68.0,132.0,172.0,296.0,180.0,200.0,504.0,772.0,944.0,890.0,756.0,14.0817,37.2302,61.6328,79.805,86.7378,56.2656,190.8917,386.641,704.4648,983.7694,1594.116,1050.474,8827.0,16008.0,13598.0,10092.0,5106.0,1836.0,35.0,68.0,132.0,172.0,296.0,180.0,200.0,504.0,772.0,944.0,890.0,756.0,14.0817,37.2302,61.6328,79.805,86.7378,56.2656,190.8917,386.641,704.4648,983.7694,1594.116,1050.474,8827.0,16008.0,13598.0,10092.0,5106.0,1836.0,35.0,68.0,132.0,172.0,296.0,180.0,200.0,504.0,772.0,944.0,890.0,756.0,14.0817,37.2302,61.6328,79.805,86.7378,56.2656,0.8398,7.0,[Ir]([P+](C)(C)C)([As+](C)(C)C)(C#[N+]C)([Br])[H],ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-iacn_1_bromide_1_smi1_1_s_1
247.0544,544.73,980.8844,1124.944,1434.2396,1756.884,6885.0,6994.0,8272.0,11570.0,7784.0,3858.0,42.0,86.0,158.0,182.0,240.0,302.0,244.0,604.0,870.0,1092.0,1214.0,1118.0,15.9933,41.4002,64.0366,79.2308,97.891,94.7664,247.0544,544.73,980.8844,1124.944,1434.2396,1756.884,6885.0,6994.0,8272.0,11570.0,7784.0,3858.0,42.0,86.0,158.0,182.0,240.0,302.0,244.0,604.0,870.0,1092.0,1214.0,1118.0,15.9933,41.4002,64.0366,79.2308,97.891,94.7664,247.0544,544.73,980.8844,1124.944,1434.2396,1756.884,6885.0,6994.0,8272.0,11570.0,7784.0,3858.0,42.0,86.0,158.0,182.0,240.0,302.0,244.0,604.0,870.0,1092.0,1214.0,1118.0,15.9933,41.4002,64.0366,79.2308,97.891,94.7664,0.8766,14.3,[Ir]([C-]1N(C)C=CN(C)1)([C-]1N(C)CCN(C)1)(C#[N+]C)(S)[H],ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1
179.6788,370.516,631.1932,911.8664,1270.921,930.511,6679.0,6734.0,8750.0,6476.0,3926.0,2046.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.8082,33.0002,51.8612,67.2186,68.6902,51.54,179.6788,370.516,631.1932,911.8664,1270.921,930.511,6679.0,6734.0,8750.0,6476.0,3926.0,2046.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.8082,33.0002,51.8612,67.2186,68.6902,51.54,179.6788,370.516,631.1932,911.8664,1270.921,930.511,6679.0,6734.0,8750.0,6476.0,3926.0,2046.0,31.0,62.0,110.0,154.0,224.0,154.0,172.0,442.0,678.0,806.0,706.0,544.0,12.8082,33.0002,51.8612,67.2186,68.6902,51.54,0.9561,10.7,[Ir]([P+](C)(C)C)([n+]1ccccc1)(C#[O+])(C#C[H])[H],ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1
194.1053,415.422,737.6039999999998,916.113,1275.47,1047.6366,6723.0,6822.0,7894.0,7344.0,4632.0,2190.0,33.0,66.0,118.0,152.0,224.0,176.0,184.0,460.0,680.0,822.0,776.0,690.0,12.9676,32.6666,50.2978,66.686,70.738,55.4904,194.1053,415.422,737.6039999999998,916.113,1275.47,1047.6366,6723.0,6822.0,7894.0,7344.0,4632.0,2190.0,33.0,66.0,118.0,152.0,224.0,176.0,184.0,460.0,680.0,822.0,776.0,690.0,12.9676,32.6666,50.2978,66.686,70.738,55.4904,194.1053,415.422,737.6039999999998,916.113,1275.47,1047.6366,6723.0,6822.0,7894.0,7344.0,4632.0,2190.0,33.0,66.0,118.0,152.0,224.0,176.0,184.0,460.0,680.0,822.0,776.0,690.0,12.9676,32.6666,50.2978,66.686,70.738,55.4904,0.8628,7.7,[Ir]([n+]1ccncc1)([N+](C)(C)C)(C#[N+]C)(S)[H],ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1
192.8331,398.6584,666.3448,924.9264,976.5344,945.114,6675.0,5664.0,9280.0,7064.0,5476.0,3004.0,29.0,60.0,100.0,140.0,148.0,140.0,160.0,412.0,600.0,676.0,612.0,496.0,13.1909,32.4072,50.0236,60.8712,60.5756,53.08600000000001,192.8331,398.6584,666.3448,924.9264,976.5344,945.114,6675.0,5664.0,9280.0,7064.0,5476.0,3004.0,29.0,60.0,100.0,140.0,148.0,140.0,160.0,412.0,600.0,676.0,612.0,496.0,13.1909,32.4072,50.0236,60.8712,60.5756,53.08600000000001,192.8331,398.6584,666.3448,924.9264,976.5344,945.114,6675.0,5664.0,9280.0,7064.0,5476.0,3004.0,29.0,60.0,100.0,140.0,148.0,140.0,160.0,412.0,600.0,676.0,612.0,496.0,13.1909,32.4072,50.0236,60.8712,60.5756,53.08600000000001,0.9512,12.0,[Ir]([n+]1ccccc1)([n+]1ccccc1)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-py_1_dft-py_1_dft-co_1_dft-no2_1_smi1_1_s_1
191.8088,399.8454,692.8839999999999,870.9556,979.5518,1014.55,6665.0,5654.0,9140.0,7406.0,4716.0,2716.0,28.0,58.0,100.0,130.0,146.0,146.0,158.0,404.0,594.0,654.0,618.0,498.0,12.5372,31.0526,48.554,57.5614,58.337,52.3566,191.8088,399.8454,692.8839999999999,870.9556,979.5518,1014.55,6665.0,5654.0,9140.0,7406.0,4716.0,2716.0,28.0,58.0,100.0,130.0,146.0,146.0,158.0,404.0,594.0,654.0,618.0,498.0,12.5372,31.0526,48.554,57.5614,58.337,52.3566,191.8088,399.8454,692.8839999999999,870.9556,979.5518,1014.55,6665.0,5654.0,9140.0,7406.0,4716.0,2716.0,28.0,58.0,100.0,130.0,146.0,146.0,158.0,404.0,594.0,654.0,618.0,498.0,12.5372,31.0526,48.554,57.5614,58.337,52.3566,0.9466,9.4,[Ir]([n+]1ccncc1)([N+]1=COCC1)(C#[N+][H])([N+](=O)([O-]))[H],ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1
321.4145,706.4019999999998,1196.6114,1557.7118,1892.8764,2545.7844,7253.0,8186.0,11304.0,14622.0,14152.0,11760.0,54.0,114.0,196.0,264.0,316.0,414.0,310.0,798.0,1202.0,1494.0,1792.0,2134.0,22.7361,58.749,92.8092,120.4028,146.0534,174.8902,321.4145,706.4019999999998,1196.6114,1557.7118,1892.8764,2545.7844,7253.0,8186.0,11304.0,14622.0,14152.0,11760.0,54.0,114.0,196.0,264.0,316.0,414.0,310.0,798.0,1202.0,1494.0,1792.0,2134.0,22.7361,58.749,92.8092,120.4028,146.0534,174.8902,321.4145,706.4019999999998,1196.6114,1557.7118,1892.8764,2545.7844,7253.0,8186.0,11304.0,14622.0,14152.0,11760.0,54.0,114.0,196.0,264.0,316.0,414.0,310.0,798.0,1202.0,1494.0,1792.0,2134.0,22.7361,58.749,92.8092,120.4028,146.0534,174.8902,0.9973,8.3,[Ir]([P+](c1ccccc1)(c1ccccc1)c1ccccc1)([N+]1=COCC1)(C#[N+]C)(C#N)[H],ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1
201.0539,398.4444,730.0592,1105.552,1826.5714,1423.224,7579.0,10292.0,12248.0,7924.0,3964.0,1512.0,33.0,64.0,124.0,180.0,310.0,216.0,188.0,492.0,794.0,1016.0,904.0,540.0,12.8161,33.1748,56.3256,78.8288,86.053,59.94,201.0539,398.4444,730.0592,1105.552,1826.5714,1423.224,7579.0,10292.0,12248.0,7924.0,3964.0,1512.0,33.0,64.0,124.0,180.0,310.0,216.0,188.0,492.0,794.0,1016.0,904.0,540.0,12.8161,33.1748,56.3256,78.8288,86.053,59.94,201.0539,398.4444,730.0592,1105.552,1826.5714,1423.224,7579.0,10292.0,12248.0,7924.0,3964.0,1512.0,33.0,64.0,124.0,180.0,310.0,216.0,188.0,492.0,794.0,1016.0,904.0,540.0,12.8161,33.1748,56.3256,78.8288,86.053,59.94,0.8988,5.8,[Ir]([As+](C)(C)C)([N+](C)(C)C)(C#[O+])([N+](=O)([O-]))[H],ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1
